Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0007399~nervous system development	211	24.73622508792497	7.053266019071821E-30	18747, 18749, 11461, 21838, 21833, 14580, 15213, 18549, 64294, 17984, 14681, 16202, 72961, 14184, 14870, 18738, 14182, 14183, 99152, 69539, 12345, 225849, 76510, 19353, 211187, 20370, 19229, 14357, 65945, 20266, 140570, 12032, 14299, 234593, 14567, 13609, 18483, 17260, 12709, 67998, 12876, 51791, 66049, 20562, 16911, 110197, 20359, 11840, 19089, 18479, 228550, 26913, 11848, 19339, 77582, 53418, 319504, 240058, 14360, 14168, 13728, 57754, 20250, 12570, 15904, 15114, 15251, 381290, 12891, 26420, 15902, 18125, 11423, 243616, 18606, 50849, 30960, 13638, 30948, 22388, 26413, 72393, 26417, 22187, 268373, 30785, 11815, 11816, 14251, 60597, 13643, 50524, 17760, 56320, 108124, 17192, 20974, 20979, 69807, 11803, 279653, 14658, 233878, 18752, 20983, 74653, 13864, 74342, 18619, 70350, 71918, 75104, 18013, 14026, 107448, 64011, 54712, 22084, 19415, 329165, 21770, 103551, 54725, 26562, 73340, 16476, 14402, 19158, 50932, 23980, 50914, 606496, 11651, 53972, 109934, 29873, 235281, 224727, 56177, 11540, 237847, 382056, 67916, 66993, 29861, 233552, 70762, 14609, 67468, 320705, 22223, 214597, 70083, 54006, 22360, 12305, 12569, 12568, 22422, 225875, 16570, 12759, 104001, 16828, 26396, 16432, 236539, 217124, 26395, 12558, 59058, 171469, 16728, 54138, 16825, 12933, 94185, 243300, 72475, 20720, 269397, 15444, 83797, 19262, 21844, 22348, 11899, 217837, 229791, 216856, 17118, 14456, 19063, 242443, 20616, 19277, 21858, 320840, 21859, 12631, 11785, 20312, 67891, 73420, 16981, 12315, 12313, 17974, 73728, 22629, 11972	765	2285	18128	2.1881883840334093	4.4555481442476697E-26	4.4555481442476697E-26	1.3753101797196362E-26
GOTERM_BP_ALL	GO:0051179~localization	374	43.84525205158265	1.1514636874560082E-25	59095, 18747, 110355, 19349, 101489, 11480, 12215, 74552, 140559, 11732, 16905, 19344, 320007, 269994, 21838, 76308, 19346, 21833, 19345, 226025, 14784, 14580, 13854, 12721, 22139, 17984, 54393, 14681, 216892, 14683, 16202, 72961, 18738, 18739, 14182, 14183, 217378, 12349, 11490, 217371, 19353, 56494, 98396, 14570, 68299, 236915, 276770, 14387, 19215, 57776, 74166, 72930, 19229, 67588, 11852, 20266, 140570, 56224, 14567, 234593, 14299, 13609, 19328, 56228, 18483, 20167, 20168, 333433, 19326, 54473, 17260, 66914, 84095, 12876, 51791, 75826, 72729, 51897, 72727, 11749, 20562, 16911, 14086, 14167, 11842, 20359, 71764, 11840, 244723, 18479, 19339, 69654, 11848, 77582, 56807, 20661, 12889, 319504, 13829, 14360, 20054, 74309, 14168, 13728, 57754, 72543, 245670, 12570, 15904, 11911, 20536, 26943, 15114, 74412, 64051, 22378, 13001, 105245, 15251, 381290, 26420, 170790, 18125, 73658, 11423, 243616, 18606, 16796, 11636, 230082, 74012, 30960, 11829, 28015, 30948, 22388, 99296, 20866, 26413, 26417, 17254, 22187, 78891, 94249, 268373, 237253, 20516, 16498, 11815, 57266, 11816, 68666, 60597, 14251, 20510, 17760, 56320, 108124, 14394, 69106, 58246, 20970, 22393, 20972, 66109, 68566, 20974, 20977, 74330, 20979, 67384, 11307, 69807, 72685, 26950, 11803, 381677, 18611, 17237, 14658, 242669, 233877, 18752, 24064, 18133, 74754, 20983, 20844, 213006, 74653, 383103, 74342, 27801, 67800, 16783, 54411, 80385, 12297, 66881, 17179, 75104, 12295, 192662, 67826, 12669, 56018, 14026, 54712, 432450, 319984, 83674, 52696, 12520, 22084, 270162, 30791, 24105, 67739, 329165, 75608, 26457, 19298, 22318, 54725, 12794, 13056, 81904, 81905, 27414, 16476, 14402, 399548, 17304, 50932, 76267, 606496, 11651, 51812, 56695, 108911, 54161, 109934, 15898, 235281, 216810, 93679, 224727, 56177, 224807, 71310, 99738, 54608, 319655, 224132, 11540, 54401, 76252, 67916, 114128, 320982, 29867, 70762, 14609, 71810, 69091, 217449, 67468, 11932, 14421, 56473, 22223, 66237, 27643, 59049, 70727, 214597, 15183, 15467, 53331, 226154, 225362, 11772, 18709, 11773, 12305, 54003, 80884, 11771, 65113, 11776, 270066, 100503659, 67458, 192292, 72055, 12569, 12568, 192197, 245860, 16570, 53420, 15191, 80976, 18195, 13483, 12759, 12757, 26396, 67443, 27226, 217124, 110213, 72978, 240332, 11764, 20334, 26395, 12558, 17957, 66241, 11769, 68192, 12554, 56486, 16825, 94185, 71446, 20720, 270192, 15444, 18951, 21844, 22348, 19261, 67602, 11966, 11899, 216856, 116733, 14456, 17118, 26385, 19063, 242443, 192170, 57440, 19275, 19276, 19277, 20616, 230673, 72585, 66366, 20901, 16418, 12631, 11785, 20312, 57912, 26373, 73420, 12315, 73826, 234852, 12313, 11784, 17974, 74270, 14325, 22629, 11975, 56085, 55963, 11972	765	5652	18128	1.5680427773846033	7.273796113659604E-22	3.636898056829802E-22	2.245228985626938E-22
GOTERM_BP_ALL	GO:0048699~generation of neurons	154	18.053927315357562	7.781021935014029E-25	71918, 75104, 11461, 18013, 14026, 107448, 54712, 21838, 14580, 15213, 64294, 17984, 14681, 19415, 16202, 329165, 14184, 18738, 21770, 14182, 14183, 99152, 103551, 225849, 12345, 76510, 26562, 19353, 211187, 20370, 73340, 16476, 14402, 19158, 50932, 19229, 14357, 20266, 50914, 606496, 140570, 11651, 14299, 234593, 14567, 13609, 53972, 18483, 17260, 67998, 51791, 56177, 20562, 16911, 110197, 11540, 20359, 237847, 11840, 382056, 19089, 18479, 228550, 66993, 26913, 11848, 19339, 233552, 70762, 14609, 319504, 240058, 14360, 67468, 14168, 57754, 13728, 320705, 12570, 15904, 22223, 15114, 15251, 12891, 26420, 70083, 15902, 18125, 12305, 11423, 12569, 18606, 12568, 50849, 22422, 225875, 30960, 16570, 13638, 30948, 12759, 22388, 104001, 26396, 236539, 217124, 72393, 22187, 26395, 59058, 12558, 268373, 171469, 16728, 54138, 16825, 12933, 94185, 243300, 11815, 11816, 14251, 60597, 20720, 269397, 17760, 13643, 19262, 56320, 21844, 108124, 11899, 229791, 216856, 17118, 14456, 242443, 20979, 69807, 20616, 19277, 21858, 320840, 12631, 11785, 20312, 67891, 73420, 20983, 74653, 13864, 17974, 73728, 22629	765	1534	18128	2.37894180705746	4.915271556348362E-21	1.6384238521161205E-21	1.5172146700422935E-21
GOTERM_BP_ALL	GO:0022008~neurogenesis	161	18.874560375146544	9.158283501422665E-25	71918, 75104, 11461, 18013, 14026, 107448, 54712, 21838, 14580, 15213, 64294, 17984, 14681, 19415, 16202, 329165, 14870, 14184, 18738, 21770, 14182, 14183, 99152, 103551, 225849, 12345, 76510, 26562, 19353, 211187, 20370, 73340, 16476, 14402, 19158, 50932, 19229, 14357, 20266, 50914, 606496, 140570, 11651, 14299, 234593, 14567, 13609, 53972, 18483, 17260, 67998, 51791, 66049, 56177, 20562, 16911, 110197, 11540, 20359, 237847, 11840, 382056, 19089, 67916, 18479, 228550, 66993, 26913, 11848, 19339, 233552, 77582, 70762, 14609, 319504, 240058, 14360, 67468, 14168, 57754, 13728, 320705, 12570, 15904, 22223, 15114, 15251, 12891, 26420, 70083, 15902, 18125, 12305, 11423, 12569, 18606, 12568, 50849, 22422, 225875, 30960, 16570, 13638, 30948, 12759, 22388, 104001, 26396, 26413, 236539, 217124, 72393, 26417, 26395, 22187, 59058, 12558, 268373, 171469, 16728, 54138, 16825, 12933, 94185, 243300, 11815, 11816, 14251, 60597, 20720, 269397, 17760, 13643, 19262, 56320, 21844, 108124, 11899, 229791, 216856, 17118, 14456, 242443, 20979, 69807, 20616, 19277, 21858, 320840, 12631, 11785, 67891, 20312, 73420, 20983, 74653, 13864, 17974, 73728, 22629, 18619	765	1648	18128	2.315032679738562	5.785287687848697E-21	1.4463219219621743E-21	1.785765699777547E-21
GOTERM_BP_ALL	GO:0051234~establishment of localization	315	36.928487690504106	1.448847295671738E-24	59095, 18747, 110355, 19349, 11480, 12215, 74552, 11732, 16905, 19344, 320007, 269994, 21838, 76308, 19346, 21833, 19345, 14784, 226025, 14580, 13854, 12721, 22139, 54393, 14681, 216892, 14683, 72961, 18738, 18739, 14182, 217378, 14183, 12349, 217371, 19353, 56494, 98396, 68299, 276770, 57776, 19215, 74166, 72930, 19229, 11852, 20266, 56224, 234593, 14299, 14567, 19328, 56228, 18483, 20167, 20168, 333433, 19326, 17260, 66914, 84095, 51791, 75826, 72729, 51897, 72727, 11749, 20562, 14167, 11842, 71764, 11840, 244723, 18479, 19339, 11848, 69654, 56807, 20661, 12889, 13829, 20054, 74309, 72543, 12570, 11911, 20536, 26943, 15114, 74412, 64051, 22378, 105245, 15251, 381290, 26420, 170790, 18125, 73658, 11423, 243616, 16796, 11636, 230082, 30960, 11829, 30948, 22388, 99296, 20866, 26413, 26417, 17254, 22187, 78891, 94249, 268373, 237253, 20516, 16498, 11815, 11816, 68666, 60597, 14251, 20510, 17760, 56320, 108124, 14394, 69106, 22393, 58246, 66109, 20972, 68566, 20974, 20977, 74330, 20979, 67384, 11307, 72685, 26950, 11803, 381677, 18611, 17237, 14658, 242669, 18752, 24064, 18133, 20983, 20844, 213006, 383103, 74342, 27801, 16783, 54411, 80385, 12297, 66881, 12295, 67826, 12669, 56018, 432450, 319984, 83674, 52696, 12520, 22084, 270162, 30791, 24105, 67739, 75608, 26457, 19298, 22318, 54725, 12794, 13056, 81904, 81905, 27414, 16476, 14402, 399548, 17304, 50932, 76267, 606496, 11651, 108911, 54161, 56695, 109934, 15898, 235281, 216810, 224727, 224807, 71310, 99738, 224132, 11540, 54401, 76252, 114128, 320982, 29867, 14609, 71810, 69091, 217449, 11932, 56473, 22223, 66237, 27643, 59049, 214597, 15183, 15467, 53331, 226154, 225362, 11772, 18709, 11773, 12305, 54003, 80884, 11771, 65113, 11776, 270066, 100503659, 67458, 192292, 72055, 12569, 12568, 192197, 245860, 16570, 53420, 80976, 18195, 13483, 12759, 12757, 26396, 67443, 217124, 72978, 240332, 110213, 11764, 20334, 26395, 12558, 17957, 66241, 11769, 68192, 12554, 56486, 94185, 71446, 20720, 270192, 15444, 18951, 21844, 22348, 19261, 67602, 11966, 216856, 116733, 14456, 17118, 26385, 19063, 242443, 192170, 57440, 19275, 19276, 20616, 230673, 16418, 66366, 12631, 11785, 20312, 57912, 26373, 12315, 73826, 234852, 12313, 11784, 17974, 74270, 14325, 22629, 11975, 55963, 11972, 56085	765	4488	18128	1.66320645905421	9.152368366758368E-21	1.8304736733516737E-21	2.8250946855097152E-21
GOTERM_BP_ALL	GO:0006810~transport	307	35.990621336459554	3.271849544818886E-24	59095, 18747, 110355, 19349, 11480, 12215, 74552, 11732, 16905, 19344, 320007, 269994, 21838, 76308, 19346, 21833, 19345, 14784, 226025, 14580, 13854, 12721, 22139, 54393, 14681, 216892, 14683, 72961, 18738, 14182, 18739, 217378, 14183, 12349, 217371, 19353, 56494, 98396, 68299, 276770, 57776, 19215, 74166, 72930, 19229, 11852, 20266, 234593, 14299, 14567, 19328, 56228, 18483, 20167, 20168, 333433, 19326, 17260, 66914, 84095, 51791, 75826, 72729, 51897, 72727, 11749, 14167, 11842, 71764, 11840, 244723, 18479, 19339, 11848, 69654, 56807, 20661, 12889, 13829, 20054, 74309, 72543, 12570, 11911, 20536, 26943, 15114, 74412, 64051, 105245, 15251, 381290, 26420, 170790, 18125, 73658, 11423, 243616, 16796, 11636, 230082, 30960, 11829, 30948, 22388, 99296, 20866, 26413, 26417, 17254, 22187, 78891, 94249, 268373, 237253, 20516, 16498, 11815, 11816, 68666, 60597, 14251, 20510, 17760, 56320, 108124, 14394, 69106, 22393, 58246, 66109, 20972, 68566, 20974, 20977, 74330, 20979, 67384, 11307, 72685, 26950, 11803, 381677, 18611, 17237, 14658, 242669, 18752, 18133, 20983, 20844, 213006, 383103, 74342, 27801, 16783, 54411, 80385, 12297, 66881, 12295, 67826, 12669, 56018, 432450, 319984, 83674, 12520, 22084, 270162, 30791, 24105, 67739, 75608, 26457, 19298, 22318, 54725, 12794, 13056, 81904, 81905, 27414, 16476, 14402, 399548, 17304, 50932, 76267, 606496, 11651, 54161, 56695, 109934, 15898, 235281, 216810, 224727, 224807, 71310, 99738, 224132, 11540, 54401, 76252, 114128, 320982, 29867, 14609, 71810, 69091, 217449, 11932, 56473, 22223, 66237, 27643, 59049, 214597, 15183, 15467, 53331, 226154, 225362, 11772, 18709, 11773, 12305, 54003, 80884, 11771, 65113, 11776, 270066, 100503659, 67458, 192292, 72055, 12569, 12568, 192197, 245860, 16570, 53420, 80976, 18195, 13483, 12759, 12757, 26396, 67443, 72978, 240332, 110213, 11764, 20334, 26395, 12558, 17957, 66241, 11769, 68192, 12554, 56486, 94185, 20720, 270192, 15444, 18951, 21844, 22348, 19261, 67602, 11966, 216856, 116733, 14456, 17118, 26385, 19063, 242443, 192170, 57440, 19275, 19276, 20616, 230673, 16418, 66366, 12631, 11785, 20312, 57912, 26373, 12315, 73826, 234852, 12313, 11784, 17974, 74270, 14325, 22629, 11975, 55963, 11972, 56085	765	4347	18128	1.673544221768149	2.0668273574620902E-20	3.444712262436817E-21	6.379750846392473E-21
GOTERM_BP_ALL	GO:0031175~neuron projection development	109	12.778429073856975	9.441990737931211E-23	11461, 14026, 54712, 107448, 21838, 14580, 64294, 17984, 14681, 19415, 16202, 14184, 329165, 18738, 21770, 14182, 14183, 99152, 12345, 225849, 26562, 19353, 211187, 20370, 73340, 16476, 19158, 50932, 19229, 20266, 140570, 606496, 14567, 234593, 53972, 18483, 17260, 67998, 56177, 20562, 11540, 20359, 237847, 11840, 19089, 382056, 18479, 228550, 26913, 11848, 19339, 233552, 14609, 319504, 240058, 14360, 14168, 13728, 22223, 15114, 12891, 26420, 70083, 12305, 11423, 12569, 12568, 22422, 225875, 30960, 16570, 13638, 12759, 26396, 236539, 217124, 22187, 26395, 59058, 12558, 16728, 54138, 12933, 243300, 11815, 11816, 20720, 60597, 14251, 269397, 13643, 17760, 56320, 21844, 216856, 229791, 17118, 242443, 20979, 69807, 19277, 20616, 320840, 12631, 11785, 67891, 20983, 17974, 22629	765	922	18128	2.801457473806587	5.964505549151146E-19	8.520722213073065E-20	1.8410855259935552E-19
GOTERM_BP_ALL	GO:0030182~neuron differentiation	139	16.295427901524032	2.7259124995996726E-22	75104, 11461, 18013, 14026, 107448, 54712, 21838, 14580, 15213, 64294, 17984, 14681, 19415, 16202, 329165, 14184, 18738, 21770, 14182, 14183, 99152, 103551, 225849, 12345, 76510, 26562, 19353, 211187, 20370, 73340, 16476, 14402, 19158, 50932, 19229, 14357, 20266, 50914, 140570, 606496, 11651, 14299, 234593, 14567, 53972, 13609, 18483, 17260, 67998, 56177, 20562, 16911, 110197, 11540, 20359, 237847, 11840, 382056, 19089, 18479, 228550, 26913, 11848, 19339, 233552, 70762, 14609, 319504, 240058, 14360, 67468, 14168, 57754, 13728, 320705, 15904, 22223, 15114, 15251, 12891, 26420, 70083, 15902, 12305, 11423, 12569, 12568, 22422, 225875, 30960, 16570, 13638, 12759, 104001, 26396, 236539, 217124, 72393, 22187, 26395, 59058, 12558, 268373, 171469, 16728, 54138, 16825, 12933, 243300, 11815, 11816, 14251, 20720, 60597, 269397, 17760, 13643, 56320, 21844, 108124, 229791, 216856, 17118, 242443, 20979, 69807, 20616, 19277, 21858, 320840, 12631, 11785, 67891, 73420, 20983, 13864, 17974, 73728, 22629	765	1385	18128	2.378227979519124	1.7219589259971133E-18	2.1524486574963916E-19	5.315232970920579E-19
GOTERM_BP_ALL	GO:0048666~neuron development	117	13.716295427901523	6.928575450125049E-21	11461, 18013, 14026, 107448, 54712, 21838, 14580, 15213, 64294, 17984, 14681, 19415, 16202, 329165, 14184, 18738, 21770, 14182, 14183, 99152, 12345, 225849, 26562, 19353, 211187, 20370, 73340, 16476, 14402, 19158, 50932, 19229, 20266, 140570, 606496, 14567, 234593, 53972, 18483, 17260, 67998, 56177, 20562, 110197, 11540, 20359, 237847, 11840, 382056, 19089, 18479, 228550, 26913, 11848, 19339, 233552, 70762, 14609, 319504, 240058, 14360, 14168, 13728, 22223, 15114, 12891, 26420, 70083, 15902, 12305, 11423, 12569, 12568, 22422, 225875, 30960, 16570, 13638, 12759, 26396, 236539, 217124, 22187, 26395, 59058, 12558, 16728, 54138, 12933, 243300, 11815, 11816, 20720, 60597, 14251, 269397, 13643, 17760, 56320, 21844, 216856, 229791, 17118, 242443, 20979, 69807, 19277, 20616, 320840, 12631, 11785, 67891, 73420, 20983, 13864, 17974, 22629	765	1093	18128	2.5366126688552826	4.3767811118439935E-17	4.863090124271104E-18	1.3509968746034204E-17
GOTERM_BP_ALL	GO:0032879~regulation of localization	197	23.094958968347008	1.7396389227537084E-18	18747, 110355, 19349, 11480, 140559, 16905, 19344, 21838, 269994, 21833, 19345, 14580, 12721, 14681, 54393, 14683, 16202, 14182, 217378, 12349, 11490, 19353, 14570, 57776, 19229, 11852, 67588, 20266, 140570, 14299, 234593, 14567, 13609, 56228, 20167, 19326, 333433, 66914, 17260, 51897, 72727, 20562, 16911, 14167, 20359, 11840, 71764, 18479, 11848, 19339, 56807, 13829, 14360, 12570, 11911, 15114, 13001, 15251, 381290, 26420, 170790, 18125, 18606, 11636, 74012, 30948, 22388, 99296, 20866, 26413, 26417, 268373, 16498, 11815, 57266, 11816, 14251, 60597, 56320, 108124, 69106, 22393, 20970, 66109, 68566, 20974, 20979, 11307, 67384, 26950, 72685, 69807, 18611, 242669, 18752, 18133, 20844, 20983, 74342, 27801, 16783, 54411, 12297, 12295, 75104, 192662, 12669, 14026, 54712, 319984, 432450, 12520, 270162, 22084, 24105, 22318, 12794, 54725, 81904, 81905, 27414, 16476, 399548, 17304, 50932, 606496, 11651, 108911, 56695, 51812, 109934, 235281, 93679, 56177, 99738, 71310, 54608, 11540, 67916, 29867, 70762, 14609, 71810, 67468, 11932, 214597, 15183, 53331, 226154, 18709, 225362, 11773, 54003, 65113, 11776, 100503659, 12569, 12568, 192197, 53420, 18195, 13483, 27226, 67443, 26396, 72978, 110213, 217124, 26395, 12558, 17957, 68192, 12554, 16825, 94185, 20720, 15444, 18951, 21844, 19261, 216856, 116733, 17118, 14456, 19063, 26385, 57440, 20616, 72585, 20901, 11785, 20312, 73420, 12315, 12313, 22629, 56085	765	2547	18128	1.8328449977033083	1.0989299075035177E-14	1.0989299075035176E-15	3.3921067389636395E-15
