"","V1","V2","V3","V4","V5"
"1",0.78842378763367,0.244170205574268,1.13011569673169,0.174084313233506,0
"2",0.549698864880245,0.160690375415827,1.15131414696775,0.232542958401251,0.0443190852926061
"3",0.235057603208337,0.376071565541596,1.17891965724726,0.214595406784192,0.0537724665617072
"4",0.443737708207077,0.213094769494091,0.865693830077751,0.23742134188798,0.0209584210905373
"5",0.244635655935653,0.189499946512594,1.07151241014256,0.49820890167239,0.038435167951023
"6",0.476372190743638,0.144433380173294,0.646470248695556,0.140605901277454,0
"7",0.268949902719875,0.228188808696074,0.680879453542611,0.100198290997955,0.0200672991074526
"8",0.481706659648003,0.220956612196557,0.925572692855897,0.185227758472446,0.0529870326484908
"9",0.812097846404749,0.229577520299592,1.07651161273333,0.22684445458174,0.0284083113470388
"10",0.1620883468286,0.237959421654297,1.14079926224938,0.399969344104703,0.0573365313782182
"11",0.363834261376141,0.206393247121196,0.953376791790159,0.238516163458324,0
"12",0.335009143072606,0.188958133154814,0.97410853853832,0.282931061875556,0.0157323394358487
"13",1.01317706359417,0.280079496646634,1.44953811884849,0.161401743830263,0.162090024187749
"14",0.466492533461548,0.189142266454473,1.07007613862203,0.276313349200033,0
"15",0.514510859793343,0.128428745333509,0.635233260756348,0.159322257956689,0
"16",0.480394036054893,0.312971661949299,1.08332386894273,0.253146752341293,0.0362703425929772
"17",0.424088554896574,0.231885316187899,1.287828596355,0.214895459223906,0.0430824069694081
"18",0.249245708507348,0.203976292163721,0.799452613372351,0.173310010528199,0.0266924431667457
"19",0.489725836918588,0.2290398350465,0.943145317779133,0.157286851428571,0
"20",0.507397925117293,0.278633042151504,0.973076233819594,0.216346424560639,0.027070158385939
"21",0.508957665092797,0.160364492465757,0.844867490624136,0.296139762753431,0.0424308451282388
"22",0.431571553875423,0.189835325525457,1.13874334421666,0.359982489560828,0.0601239253177705
"23",0.392178245762789,0.278434260112896,0.796281341223399,0.133008475885834,0
"24",0.709435124603161,0.340579839920319,0.553746641919998,0.1387129811596,0
"25",0.6732348067711,0.206396401784549,1.01012133278471,0.257209250192194,0.018384595827216
"26",0.488604372002765,0.167136677276356,1.10837790081252,0.199669436403654,0
"27",0.577758072029022,0.19948344736054,1.04408246613179,0.261099713689472,0.0100483866116441
"28",0.0824758082059589,0.129299462366868,0.735171912196989,0.163547772867987,0
"29",0.450084353089586,0.175901484455246,0.916576569959055,0.286533284727796,0.0229391776649515
"30",0.344522599243037,0.246083266321719,1.08976125871978,0.246231064079269,0.0352205057212733
"31",0.361456142422029,0.239159517477701,1.23737640307059,0.281409391061963,0.0375713472712901
"32",0.323537695362393,0.23495445562868,1.12418012011295,0.306224277596608,0.0137155789218193
"33",0.480092635089181,0.197228907633478,1.04695993907255,0.298551715742662,0.017311793314352
"34",0.520032287264263,0.211098546341393,0.97452661606359,0.186931463767872,0.0333934646406295
"35",0.509157573311526,0.230461745237202,0.990744374194736,0.186529540099703,0.0291566477797726
"36",0.445143248238038,0.243784982477547,1.00589588426591,0.225035494712917,0.022068672428459
"37",0.487086153251802,0.174428761746312,1.016685197627,0.258390485796268,0.0250156874760701
"38",0.439393684304427,0.234536396279738,0.837901403278044,0.202035548488989,0.0374293555494088
"39",0.399917887717339,0.227479276311726,0.874615622749413,0.195907587536226,0.022786962333615
"40",0.613334225867883,0.206215997747671,1.0280715100875,0.191843852133443,0.0153538266178433
"41",0.424593415356775,0.230270226365378,0.823745712984987,0.202365138803986,0.0144606036374077
"42",0.50867856835786,0.221824992406429,1.02266182939785,0.229775563806801,0.0148303216550609
"43",0.290792374483112,0.204952138187363,0.709688080592003,0.127803408751086,0.0142136315534339
"44",0.443242996665501,0.189346071747967,0.927139889765839,0.298087100138272,0.0745607304841419
"45",0.510966644942384,0.158954230102419,0.942062128092789,0.291258906164833,0.0514254985762575
"46",0.460061242267598,0.198950128193514,0.85497303234702,0.298511943799657,0.0242163233254352
"47",0.775255995431999,0.205643573066893,1.13299184719077,0.251875639821507,0.0252075224322158
"48",0.300552541287871,0.145385942846846,0.721201802762631,0.225475463878998,0.0451351061677922
"49",0.445159502214847,0.165782730336387,0.872712378586036,0.154908050463315,0.0140956561845506
"50",0.393816445074284,0.192060431255806,0.825074095465149,0.194220004768545,0.0242987593531574
"51",0.596962446233827,0.230166673934573,0.875004281617623,0.194487814195114,0.0347451261251481
"52",0.468624986044726,0.233528779806167,0.89069759672961,0.200127948344906,0.0064585618339935
"53",0.0857253028707351,0.183305294348115,1.11379831398465,0.0770921798852872,0.00385649112756234
"54",0.422861790294911,0.177037273416984,1.19599780011314,0.284475552806577,0.0291895913936958
"55",0.433999720282572,0.207793964435257,1.03242814426099,0.169844425651441,0.0135935043713848
"56",0.50413715279764,0.190428645967333,0.988708308679521,0.266257664704097,0.0152223827578841
"57",0.476503900699381,0.21384171573415,1.01227930686,0.25312857087162,0.035173075144338
"58",0.287348880422058,0.236913681670098,0.863463231983997,0.182177304374127,0.0270012468539074
"59",0.411634391091758,0.228390241559923,1.04859495675515,0.231714956187462,0.0183009690412653
"60",0.447311594751832,0.218027631948999,1.1027487626474,0.31021496057899,0.0206899192862433
"61",0.437976413373547,0.221904887079392,1.13237091669227,0.320680169681527,0.0204777774353752
"62",0.479492522913214,0.270881262349216,0.620329645276003,0.0905057112856925,0.0129411093458625
"63",0.52112501376013,0.192951867210152,0.71646988287714,0.129022592673584,0
"64",0.447268330309239,0.205882636743981,0.846091117230834,0.193993956844424,0.0176536733109978
"65",0.534634688691452,0.23274375315046,1.27910114035606,0.246116291604011,0.0164258229859065
"66",0.366700416790575,0.260375413139686,1.03332183564588,0.244108267156702,0.0143745694606247
"67",0.554054550480715,0.209529794861773,1.02543762248145,0.256479931904152,0.0270232973453935
"68",0.596525999692051,0.200563193303168,0.777093846877152,0.194372027656233,0.0389138919766822
"69",0.673404210609313,0.212440664398538,1.02322702743093,0.198146130649014,0.0330584711774956
"70",0.378887627533288,0.0513857439684071,0.800594523424835,0.0381430497516733,0.00955721522180566
"71",0.562394526932769,0.23638614875356,0.979501245931838,0.275783840212486,0.0307093358524604
"72",0.291993148767878,0.206930397972378,0.918335853939669,0.214477324476284,0.0306966217223865
"73",0.453228844595104,0.213848308233894,1.0109925743309,0.216855550068433,0
"74",0.488327762690727,0.199226602799028,0.674553511701274,0.0375221564918768,0
"75",0.300542388957233,0.228037413169638,0.955249399410747,0.0956765668298701,0.0479906346360017
"76",0.623332671409517,0.277876634874823,0.932605680502613,0.111105113577878,0
"77",0.399716493241327,0.175600616046304,1.30032137401893,0.303759487642155,0.0869897902959303
"78",0.616971441555091,0.163928885645549,0.768836967028551,0.192409459717301,0.0321351916020545
"79",0.391984567522837,0.198876264822605,1.16718551658957,0.228526437117121,0.0508567226965679
"80",0.730721994045794,0.182668033610189,0.81623512962321,0.136166924597549,0
"81",0.366044139142786,0.22873269402394,1.38284448661514,0.3911750104381,0.0301476459043636
"82",0.403199531583068,0.224396722530833,1.03294316456439,0.32311497180229,0.0323757347491757
"83",0.575338701579066,0.189620603416692,0.591061433041575,0.147899568395053,0.0493895737952544
"84",0.505950909861648,0.121288489543399,0.796262326917659,0.175227239123446,0.00796938079953232
"85",0.364603425596916,0.174119723464714,0.95732132692446,0.208193902335741,0.0520888076068596
"86",0.497570126741893,0.219531628517865,0.867723696305835,0.144691300614047,0.0131666252026481
"87",0.255049592206556,0.282214442192331,0.665663271219399,0.334201313122497,0
"88",0.520629455694937,0.246252105992239,0.620557948169722,0.141210662983309,0.0283122993857219
"89",0.505372185327446,0.26641929529237,1.32039853108333,0.277050823293286,0
"90",0.428078983081176,0.243359704571807,0.808296819569171,0.197839133527016,0
"91",0.598185504835352,0.154077460303348,1.057974716416,0.308818550117366,0.0441864112203925
"92",0.639571560820411,0.143902680667662,1.01656735596947,0.331749960046436,0.0443029867904532
"93",0.132848762491529,0.194156567380327,0.717612230682385,0.0473195654168133,0
"94",0.494107912451924,0.206413924636487,0.91166901305619,0.180554178917671,0.0225756904714527
"95",0.444913879801787,0.226251187520201,1.02561820436576,0.227544877008532,0.0252896512719916
"96",0.612070047779658,0.245816057878909,0.976114464499201,0.174360506153584,0.0261703967192454
"97",0.524570285099255,0.259700142790008,0.873997706306699,0.26231150671952,0.0125017230795048
"98",0.467977900435136,0.223501908342791,0.547202809844739,0.0248929299364398,0
"99",0.468010724097843,0.224129448674259,0.549096245172921,0.0249790646421022,0
"100",0.580476062977876,0.188555240858071,0.886819964996943,0.126756133663563,0.0317228711451122
"101",0.257015901213609,0.151368598702401,0.5877995570208,0.226252005996975,0
"102",0.371488387588574,0.162625040882693,0.74160710350195,0.301516427274941,0
"103",0.452984150056156,0.206651457251751,0.827053726591819,0.239603986921625,0.0654524520042276
"104",0.258317884857676,0.165486173934026,0.638781193498758,0.147516715653311,0
"105",0.428947521484755,0.160047147330701,0.776124893961563,0.215699796213064,0.0287892301761486
"106",0.758828028082895,0.312400588515191,1.24362852612219,0.28467779119445,0.0350482260288194
"107",0.375121809824991,0.194530784508102,0.981808523946767,0.265468526832921,0.0398547853325855
"108",0.394921116181595,0.231574262818591,0.949178035779984,0.215808604300808,0.0215981458609418
"109",0.571177838956522,0.166843397251107,0.560727076398196,0.116909979077388,0.023418817856132
"110",0.504395842262459,0.167606634089225,0.867128347483784,0.241071226373885,0.0965906915429091
"111",0.45766964941959,0.248040656256441,0.683852566691454,0.162925418761259,0.0326265142465332
"112",0.203722009241545,0.289393195604346,0.905049534933225,0.18652367041827,0
"113",0.475067812732317,0.197772106838698,1.00403189759329,0.209310295176072,0.0628754401443664
"114",0.349283756068085,0.148523801904395,1.13375302245805,0.315303654459538,0
"115",0.371571624391166,0.263309872962738,1.11677898391803,0.289013931990053,0.0385864345369698
"116",0.499046721849568,0.233799989815898,0.837253067170608,0.162929655588333,0
"117",0.555244780981442,0.203721988591028,0.862950594668548,0.226068291493121,0.0274161481202546
"118",0.579297950356519,0.193466987444542,0.860564880659309,0.18051574014391,0.0277946706906527
"119",0.369089775038114,0.160271043395624,0.793582292640405,0.220708682663523,0.0442497946392719
"120",0.621787177027143,0.139380295600466,0.79623459110171,0.199299930984852,0.0499460641137616
"121",0.671634325831334,0.216954574403019,0.997580064616783,0.110980609213852,0
"122",0.262671082546092,0.195247193882221,0.695736719067098,0.145916622674298,0.0280748774548773
"123",0.159607568238167,0.115379966331421,0.974253413694215,0.225052089805458,0.0751673979950229
"124",0.442916156174415,0.226831392675262,1.19942504433478,0.23342719912894,0
"125",0.40702585066211,0.135968316459298,0.846190124018023,0.19545445491024,0
"126",0.358433097781732,0.224551136946064,0.95300122261338,0.200692578645544,0.0167345144720346
"127",0.425047269719438,0.182504551557429,1.10634780670226,0.254555406113527,0.0221518645274419
"128",0.339630115345773,0.198714694577006,0.975460295221955,0.22694817641767,0.0454284630297133
"129",0.315560081950781,0.253833875151055,1.02880795285754,0.246215012480417,0.0224188533638453
"130",0.338708197251799,0.272128726632255,0.983833634965725,0.231666037944495,0.0290022977160551
"131",0.390944339977039,0.27836153007384,1.21591851833454,0.267053844755369,0.0594098045941292
"132",0.403601000403334,0.232297233264993,1.32016794820912,0.3969933615686,0
"133",0.4128808390957,0.226667553568282,0.978122230730577,0.285495573845815,0.0204225963183736
"134",0.592312137629873,0.293564709345298,1.09446938157285,0.294892198341046,0.0210962844474495
"135",0.357848174284294,0.265701423808995,1.04816229935366,0.296454316895235,0.0228403466259185
"136",0.0461380439679386,0.15159643018037,1.01197490401266,0.0856849387976002,0.00660160298306406
"137",0.623019402504585,0.228341517831538,0.704073213635152,0.211390000657046,0
"138",0.603159195788062,0.128090363997855,0.896161466543972,0.11961266240955,0.0299655939230604
"139",0.378532217133594,0.288135202302275,1.04966913905957,0.248794615504228,0.055371780079268
"140",0.554439908778586,0.145663421700393,0.94881500716561,0.177992527819267,0
"141",0.518277540461083,0.133047277110067,0.919939968279283,0.178142686746972,0
"142",0.633238170946488,0.177910890482209,1.16235048137186,0.290725995400271,0.0277145848808648
"143",0.533863956266325,0.254276187283864,0.938820005940864,0.178965460234797,0.0672192553317996
"144",0.271136046978966,0.23556113566746,1.31125973637544,0.298213854390125,0
"145",0.408169320251525,0.253357504250156,1.11331315527114,0.202582380699,0.025363346502647
"146",0.271863379548107,0.30148032583302,0.570017247747946,0.100653372396451,0
"147",0.505874224267352,0.198928657482385,0.893693924549321,0.208641606016736,0.0447574331176898
"148",0.567452656796174,0.269172348655622,0.791914413938317,0.22186281465396,0.0317309725104076
"149",0.412957933874227,0.181846096837931,0.88637895965589,0.263269239462648,0.0554780148376508
"150",0.335122008093001,0.183019349614178,0.874635970507988,0.25404766248453,0.0565089311302105
"151",0.783797024850653,0.176356497267044,0.991678633701507,0.214964437069442,0.0165512451456203
"152",0.50349770617792,0.196224332871723,1.05610497852439,0.316977768485091,0.0396588404886037
"153",0.558419571813677,0.191667261165803,1.05485497846513,0.303410820531399,0.0264079336683681
"154",0.669448600315428,0.202649475903194,1.13126135690807,0.276052261115181,0.0138161185479858
"155",0.405985258954422,0.186501587953339,0.697842283911114,0.120836782031474,0
"156",0.20413210037629,0.173013761070541,1.32093659881479,0.293801007929726,0
"157",0.430872063656355,0.213873522436921,1.30874985923487,0.403048314127422,0.025235144114156
"158",0.587581774065566,0.174811432997962,0.888375958608818,0.280757756027029,0.0234328944232676
"159",0.610854261158467,0.202721362522131,0.749124936594932,0.187427776585469,0
"160",0.37202811795145,0.25359966309324,1.06744314518307,0.149872567049803,0.00937404145066551
"161",0.514217105266316,0.279033378086961,1.04055102141481,0.213764258350933,0.0465051704167102
"162",0.536336518810999,0.28130010546833,1.16041759411315,0.156622265340663,0.00921990399031503
"163",0.658466539974336,0.221851921677412,0.832854608057541,0.222272095771498,0
"164",0.693209323628254,0.227902573956506,1.25123124035054,0.327980664948062,0.0298669603981979
"165",0.295146171967199,0.358960103283663,0.619904128267293,0.155060996996684,0.0141119278775548
"166",0.331619194069993,0.1157892981173,1.30517618930808,0.424539317300819,0.0327119411696311
"167",0.245117975139595,0.200851670084036,0.939840137558471,0.205775748275279,0.058899483733868
"168",0.320301529859731,0.14439233624391,0.968027251887058,0.221984856604967,0
"169",0.517234618675107,0.155950614562431,1.0433266674049,0.24093048334518,0
"170",0.663297869343597,0.23337122237718,0.948683240310176,0.254269611816877,0.084862087131909
"171",0.538772829641659,0.11983715367497,1.12311244005526,0.280964549661898,0
"172",0.384262216563828,0.209618318084875,0.84010210180696,0.186841879940727,0
"173",0.878876175960436,0.190850204523775,1.17817459945017,0.0620741885951074,0
"174",0.78583464102229,0.189966021696989,0.836615453981305,0.119770243942729,0
"175",0.188645973086441,0.0927995575674411,1.13612185613572,0.189949094395856,0.0955756519270288
"176",0.920877374938896,0.189289677349458,1.55645604807461,0.373895330659701,0.0624315023364993
"177",0.56961374852454,0.184401238485007,0.83779917152952,0.164640933256898,0
"178",0.694478169297636,0.229115025992882,0.948881978057888,0.192117915896519,0.0226214920644978
"179",0.532007783319809,0.222987355180073,0.989674994181649,0.190392369752695,0.0285799554669404
"180",0.546363365041174,0.175978557001093,1.21850120630878,0.298526034912723,0.0124483943974844
"181",0.637367822344845,0.162692028158372,1.28007653274723,0.344795765195244,0
"182",0.618221290881863,0.231356096366504,0.711440753046687,0.153880761391454,0.0192490437563638
"183",0.812152993700917,0.225504946107105,0.977354453110257,0.180114847980418,0.0128761985376132
"184",0.803986724356709,0.240188997221342,1.05386919659454,0.199146507543228,0.0234483957557229
"185",0.484423517967199,0.20585412426358,1.04879712242858,0.301358561722404,0.0446778436234727
"186",0.526687173026755,0.175799259801282,0.922435793943896,0.213821063929094,0.0225255950859539
"187",0.492043802759215,0.164342300910592,0.888106965048166,0.199904414569346,0.0222294781593545
"188",0.483984057708785,0.161763892923116,0.894365931708473,0.201313248319422,0.0223861412282765
"189",0.409412948238722,0.209609160960673,0.839259493758431,0.170546242754872,0.0131299799849145
"190",0.545038544641342,0.259343590035648,0.874905329526652,0.0946239184431597,0.0355136755437832
"191",0.594331578025379,0.237236233100177,0.700929177697274,0.0834804040507789,0
"192",0.522702015132068,0.200980365887228,0.828329976274355,0.185359108524118,0.0218245686079428
"193",0.475177599751674,0.238900199567556,1.10216399106065,0.264162115953243,0.0229883772777919
"194",0.409571380845401,0.159483713873463,0.942913382885349,0.226377138618342,0.0283166441483316
"195",0.502840177675663,0.169237162579796,0.779410340934989,0.190764366099115,0.0248973432491896
"196",0.607957025268482,0.262424202594193,1.23761900001422,0.242199449710082,0.0336545462354398
"197",0.513425657889765,0.253410701986695,1.06359376497314,0.241147721894986,0.0425789592201111
"198",0.640849818826106,0.150537803640074,1.12580799770634,0.23300752097719,0.0388618583090467
"199",0.404909688024608,0.200104862309724,0.988778460381464,0.205417698149122,0
"200",0.528020546737479,0.23655106422587,1.14391810122252,0.247407123496731,0.0232082076124962
"201",0.384320712342147,0.187267182820217,0.89398929456628,0.250082321121494,0.00758239894160183
"202",0.445924242695012,0.212214351450526,0.86207371753265,0.16462304792282,0.00784351425368611
"203",0.522329657557867,0.257949026299133,0.990441315968386,0.294342413696871,0.0359151553291346
"204",0.64308672005813,0.164667802516577,1.10765810095779,0.244525851105174,0.0449286262320392
"205",0.605844736892304,0.182448287355544,1.01597880892795,0.242338943982361,0.0312868650045318
"206",0.688546193715731,0.140597499787208,1.04774877945864,0.193682125804052,0.0228041238667598
"207",0.353416479756723,0.169739716645729,0.96002022777335,0.240091080261238,0.0400438853376886
"208",0.718395756708637,0.19027704243096,1.17976572027041,0.258797759659752,0.0414323699071881
"209",0.40353257416369,0.210968998281162,0.969247994680517,0.237454283779663,0.0396048888353473
"210",0.752982524249586,0.198756101721373,1.05125782218473,0.234184206067808,0.0286855205808622
"211",0.49071981945624,0.217125123297736,0.849721190835155,0.165830783513249,0.00518418353205357
"212",0.62005075259105,0.207246334546567,1.08956057452424,0.27695198757228,0.0625811409419951
"213",0.591629945021269,0.204588581139892,1.07179192900135,0.262530941673226,0.021886131083587
"214",0.367017234577156,0.248064522635745,0.908789677123987,0.218179699318801,0.0363866980834317
"215",0.651711823768849,0.182707057786434,1.13657028675714,0.189558572453425,0
"216",0.601514117296392,0.245186353455506,0.935261431295226,0.234019920691544,0.0234430122130092
"217",0.4968402775034,0.216734316982205,0.76863606839907,0.198070600176161,0.02332329450719
"218",0.469709560562706,0.277502946686802,0.891463074090498,0.196252886237318,0.0357300785280954
"219",0.405218757470066,0.281362917970341,0.811218084201852,0.203158455642174,0
"220",0.429782544469532,0.226216016593855,0.883722001502736,0.110570756635013,0.0553911876539993
"221",0.58075851391399,0.161595457210368,1.06272761588528,0.170903951289307,0.0190134720124785
"222",0.658407023217805,0.243647555988717,0.869396363155982,0.133825546653774,0.0334925752915272
"223",0.719517604723903,0.245570580624999,1.07350276612769,0.21156861850052,0.0325863450866185
"224",0.645725769866401,0.221568207510869,0.844155546223481,0.184714082094686,0.0176023136534145
"225",0.662054360930073,0.223509445290116,0.888347304433193,0.179615135524321,0.00945928351419015
"226",0.315937707913184,0.178770840264429,0.832999321357838,0.0388682005585849,0.00243064989215594
"227",0.646300504740371,0.173766276634343,1.03241418903971,0.262711337441629,0.0362580411091016
"228",0.481017741896821,0.189929481638118,1.0895088217926,0.239750992763034,0.0218062894576188
"229",0.481181688506014,0.132830386456526,1.4589456641727,0.319752258064516,0.0458535742922346
"230",0.84737443995003,0.192103619341304,0.837413476040013,0.167589236362715,0
"231",0.513903687460187,0.245320054997686,0.877387563622653,0.214095356147226,0.0214292406636087
"232",0.51372832254797,0.206634370295275,0.64379445846062,0.124400414306236,0
"233",0.461932564172291,0.187058527939069,0.883320502399583,0.232117824088747,0.00749148420495348
"234",0.577842500008437,0.215499391087185,0.925348790152697,0.238618733424878,0.00723403936484472
"235",0.471590403233977,0.180070288802895,1.08196787263471,0.21421852221746,0.0225659781341589
"236",0.577943003234868,0.201301989554148,0.988043470166124,0.27180923748734,0.024727637546078
"237",0.729438470461081,0.235836976369961,0.700940047886099,0.145081175074646,0.0120999593404425
"238",0.351103236516275,0.181073442348082,0.633670251612009,0.167823063075358,0.0186663303316979
"239",0.332523604214723,0.163144460641211,0.556669778408841,0.121829666612429,0.0174208769384339
"240",0.486242745241656,0.182889349871667,0.900419176202767,0.221210274473609,0.0237128282490442
